id,cltv
117301,114929.3645
117302,100669.1978
117303,51936.58477
117304,52197.50039
117305,123005.2201
117306,52595.24034
117307,77493.56375
117308,123005.2201
117309,107475.1963
117310,90743.15493
117311,51652.32407
117312,52287.29052
117313,100302.0062
117314,80752.86194
117315,109454.1722
117316,107458.6109
117317,51666.80971
117318,122896.0374
117319,43684.00366
117320,101270.4487
117321,51626.71047
117322,129021.5282
117323,129405.0357
117324,52097.27215
117325,122668.3088
117326,114353.4994
117327,85181.05692
117328,51599.29143
117329,43758.88588
117330,90743.15493
117331,52031.62915
117332,109422.9977
117333,109521.3357
117334,43552.98085
117335,129850.0025
117336,123005.2201
117337,53272.70457
117338,122668.3088
117339,121245.265
117340,109331.3548
117341,100827.6631
117342,122559.4252
117343,44140.1715
117344,107088.2812
117345,51604.64131
117346,115664.7102
117347,51804.84855
117348,107644.3303
117349,51725.73598
117350,44532.31775
117351,80752.86194
117352,102183.0216
117353,122559.4252
117354,109219.5568
117355,130002.7427
117356,125253.0972
117357,123005.2201
117358,114353.4994
117359,51877.26281
117360,114453.1859
117361,122668.3088
117362,109934.6948
117363,115029.553
117364,93015.25664
117365,109042.6199
117366,122668.3088
117367,115029.553
117368,51318.87816
117369,52364.31862
117370,114929.3645
117371,110173.0976
117372,114453.1859
117373,52328.98791
117374,43534.04146
117375,120178.0547
117376,51900.73355
117377,80733.29491
117378,122896.0374
117379,123005.2201
117380,52088.9685
117381,90743.15493
117382,51710.88855
117383,114353.4994
117384,51635.54778
117385,110346.5233
117386,109740.7493
117387,43591.39418
117388,100475.3569
117389,109740.7493
117390,77563.09889
117391,121018.6608
117392,122896.0374
117393,52550.9838
117394,77544.30476
117395,101347.7773
117396,122668.3088
117397,123005.2201
117398,122559.4252
117399,52963.09829
117400,122668.3088
117401,51617.71085
117402,109454.1722
117403,116591.9959
117404,52938.61774
117405,88092.75119
117406,84132.05576
117407,51847.40599
117408,43552.98085
117409,114929.3645
117410,122896.0374
117411,102450.561
117412,80752.86194
117413,109454.1722
117414,51641.04512
117415,52510.25005
117416,115151.0905
117417,51804.84855
117418,44752.99112
117419,107742.3646
117420,122668.3088
117421,114353.4994
117422,51725.73598
117423,122668.3088
117424,51651.92816
117425,114353.4994
117426,123005.2201
117427,122668.3088
117428,88092.75119
117429,109331.3548
117430,88296.10853
117431,84379.34701
117432,51094.24393
117433,109524.5768
117434,52073.27007
117435,80680.46719
117436,109960.9568
117437,116695.578
117438,53354.3989
117439,107293.0147
117440,90743.15493
117441,88092.75119
117442,122559.4252
117443,44054.61994
117444,94521.95278
117445,122559.4252
117446,109763.5052
117447,114353.4994
117448,122559.4252
117449,114929.3645
117450,122226.9738
117451,88092.75119
117452,114453.1859
117453,114453.1859
117454,51641.04512
117455,109331.3548
117456,109358.0411
117457,122668.3088
117458,123005.2201
117459,77544.30476
117460,109042.6199
117461,114929.3645
117462,44719.60233
117463,53059.74374
117464,114666.3753
117465,43875.23438
117466,109499.3758
117467,115296.0024
117468,52095.73297
117469,52266.45275
117470,85328.45388
117471,122896.0374
117472,122668.3088
117473,77645.86781
117474,107278.6224
117475,122559.4252
117476,123005.2201
117477,109617.6103
117478,51942.14223
117479,50225.08085
117480,114929.3645
117481,52537.03996
117482,115243.816
117483,107453.6408
117484,43546.57976
117485,109023.4365
117486,53725.20819
117487,88907.82627
117488,114929.3645
117489,84132.05576
117490,88092.75119
117491,84326.27005
117492,53128.13795
117493,51980.9669
117494,80752.86194
117495,43495.23911
117496,114453.1859
117497,123005.2201
117498,51847.40599
117499,109617.6103
117500,43856.65267
117501,114453.1859
117502,44625.89192
117503,115029.553
117504,114574.1144
117505,43506.57946
117506,109040.6581
117507,84132.05576
117508,122559.4252
117509,123005.2201
117510,43552.98085
117511,109454.1722
117512,93754.40756
117513,122559.4252
117514,44781.79363
117515,122559.4252
117516,122896.0374
117517,129542.4914
117518,91373.26038
117519,109430.2672
117520,51457.2406
117521,44725.70686
117522,44099.32703
117523,109647.6112
117524,43752.22354
117525,109235.3316
117526,50082.12673
117527,90743.15493
117528,122668.3088
117529,129465.1763
117530,52923.29983
117531,50884.82835
117532,114929.3645
117533,107088.5807
117534,123005.2201
117535,114666.3753
117536,114353.4994
117537,52362.84909
117538,123005.2201
117539,122896.0374
117540,114929.3645
117541,115457.0166
117542,123005.2201
117543,109331.3548
117544,106995.3086
117545,52820.84721
117546,101252.412
117547,52329.69193
117548,52145.44611
117549,53559.27493
117550,121937.5155
117551,44660.44981
117552,114353.4994
117553,43761.62894
117554,122668.3088
117555,122668.3088
117556,101800.533
117557,115029.553
117558,53355.47423
117559,51900.74299
117560,123005.2201
117561,123005.2201
117562,122559.4252
117563,43787.49157
117564,107093.534
117565,109617.6103
117566,122668.3088
117567,44803.0889
117568,77563.09889
117569,51520.28465
117570,107834.5708
117571,114929.3645
117572,114453.1859
117573,109219.5568
117574,122896.0374
117575,122668.3088
117576,114929.3645
117577,44524.09863
117578,109740.7493
117579,51977.93567
117580,51445.47339
117581,84132.05576
117582,109358.0411
117583,44614.58849
117584,54304.33288
117585,123005.2201
117586,80680.46719
117587,43460.5863
117588,115664.7102
117589,43730.50045
117590,129405.0357
117591,51371.17522
117592,122896.0374
117593,107549.7888
117594,44862.22085
117595,115029.553
117596,122668.3088
117597,43478.14671
117598,83540.25405
117599,115029.553
117600,128869.9408
117601,100827.6631
117602,114574.1144
117603,115296.0024
117604,114566.5031
117605,122668.3088
117606,88296.10853
117607,122896.0374
117608,50428.4405
117609,123005.2201
117610,122896.0374
117611,51782.72026
117612,101267.824
117613,107093.534
117614,114353.4994
117615,110559.4079
117616,114453.1859
117617,114353.4994
117618,84132.05576
117619,122668.3088
117620,115029.553
117621,114453.1859
117622,52256.66836
117623,43599.82697
117624,122559.4252
117625,107643.5442
117626,52019.26396
117627,115029.553
117628,43591.39418
117629,51529.38959
117630,88296.10853
117631,101252.412
117632,114566.5031
117633,109454.1722
117634,109740.7493
117635,122896.0374
117636,114353.4994
117637,53116.79653
117638,122559.4252
117639,88296.10853
117640,115160.1715
117641,123005.2201
117642,44412.38222
117643,51884.29171
117644,123005.2201
117645,52495.27097
117646,122668.3088
117647,122896.0374
117648,53368.42428
117649,50474.14784
117650,52677.11891
117651,122023.4279
117652,107053.8929
117653,51423.7187
117654,122668.3088
117655,88092.75119
117656,90743.15493
117657,50264.2763
117658,123005.2201
117659,122668.3088
117660,114929.3645
117661,114353.4994
117662,52444.61973
117663,52398.31646
117664,50082.12673
117665,51599.29143
117666,107186.8916
117667,88555.63927
117668,100847.8895
117669,90743.15493
117670,115664.7102
117671,123005.2201
117672,114574.1144
117673,51930.8
117674,101172.9214
117675,51641.04512
117676,114453.1859
117677,102450.561
117678,44532.31775
117679,115029.553
117680,53571.19835
117681,43743.46346
117682,52468.87017
117683,52802.44061
117684,122559.4252
117685,122668.3088
117686,51104.20188
117687,114929.3645
117688,109331.3548
117689,123005.2201
117690,51607.90886
117691,115029.553
117692,114929.3645
117693,114453.1859
117694,84132.05576
117695,122668.3088
117696,101270.4487
117697,52225.94575
117698,123005.2201
117699,114574.1144
117700,85375.25326
117701,114353.4994
117702,114929.3645
117703,43761.62894
117704,93066.27194
117705,128763.0538
117706,77474.78647
117707,114929.3645
117708,122668.3088
117709,109617.6103
117710,51872.96211
117711,123005.2201
117712,122559.4252
117713,50288.80634
117714,123005.2201
117715,107644.3303
117716,51685.54965
117717,114353.4994
117718,115029.553
117719,44625.89192
117720,51591.27953
117721,115664.7102
117722,44497.22326
117723,109235.3316
117724,121169.0224
117725,114353.4994
117726,52088.73195
117727,52203.27122
117728,52780.36532
117729,107110.0629
117730,51687.19973
117731,123005.2201
117732,114453.1859
117733,122896.0374
117734,108928.3341
117735,52467.7819
117736,51641.04512
117737,88296.10853
117738,122559.4252
117739,114453.1859
117740,122668.3088
117741,122668.3088
117742,51884.29171
117743,43800.2263
117744,109023.4365
117745,110346.5233
117746,114929.3645
117747,44532.31775
117748,43585.34764
117749,94916.87085
117750,52175.41143
117751,77474.78647
117752,107644.3303
117753,51668.7018
117754,50482.17718
117755,51641.04512
117756,122896.0374
117757,88092.75119
117758,53402.69094
117759,44614.29931
117760,109165.113
117761,114929.3645
117762,109165.113
117763,84326.27005
117764,90743.15493
117765,114574.1144
117766,52444.61973
117767,122896.0374
117768,122668.3088
117769,122559.4252
117770,114353.4994
117771,43500.17461
117772,77868.77943
117773,77868.77943
117774,51982.5212
117775,44636.04394
117776,117002.6069
117777,52182.46656
117778,121025.7114
117779,43693.99426
117780,109430.2672
117781,90586.40458
117782,51909.7891
117783,101033.374
117784,128705.9021
117785,44827.14429
117786,43522.00077
117787,43450.13232
117788,94521.95278
117789,53375.57925
117790,115143.4409
117791,122896.0374
117792,52938.61774
117793,52223.74148
117794,84574.13216
117795,43526.33411
117796,109524.5768
117797,52773.65344
117798,52427.42441
117799,122668.3088
117800,44666.06813
117801,114353.4994
117802,115767.4684
117803,115029.553
117804,101703.1426
117805,53220.11693
117806,101172.9214
117807,123005.2201
117808,51652.32407
117809,50176.72877
117810,115029.553
117811,115251.4723
117812,110559.4079
117813,110165.7787
117814,88092.75119
117815,114453.1859
117816,77563.09889
117817,114453.1859
117818,107653.7923
117819,115151.0905
117820,122559.4252
117821,114353.4994
117822,115664.7102
117823,122896.0374
117824,122668.3088
117825,121245.265
117826,77938.65125
117827,52569.58306
117828,109165.113
117829,123005.2201
117830,77563.09889
117831,114666.3753
117832,122559.4252
117833,122896.0374
117834,109617.6103
117835,114574.1144
117836,51805.05782
117837,43619.23831
117838,122668.3088
117839,107738.1682
117840,114929.3645
117841,53358.39017
117842,87473.08916
117843,51538.67587
117844,88351.6842
117845,109219.5568
117846,51788.08406
117847,109617.6103
117848,122668.3088
117849,122668.3088
117850,114353.4994
117851,52364.31862
117852,88092.75119
117853,101614.4258
117854,110552.0633
117855,109617.6103
117856,53266.8369
117857,53414.83741
117858,52444.61973
117859,122668.3088
117860,51573.23609
117861,109358.0411
117862,52749.72173
117863,51373.36843
117864,91789.66189
117865,51240.30074
117866,80680.46719
117867,114353.4994
117868,122559.4252
117869,116898.7523
117870,51629.53767
117871,100762.4763
117872,115760.7868
117873,101534.691
117874,107371.8412
117875,122668.3088
117876,51573.23609
117877,77493.56375
117878,107938.8497
117879,53348.41948
117880,77493.56375
117881,122559.4252
117882,115029.553
117883,107644.3303
117884,77563.09889
117885,51626.71047
117886,114929.3645
117887,109165.113
117888,52595.24034
117889,52392.29178
117890,43448.50537
117891,115457.0166
117892,107644.3303
117893,51459.72794
117894,105190.3609
117895,109450.9332
117896,100567.7897
117897,122668.3088
117898,52739.97004
117899,52037.71138
117900,77493.56375
117901,51862.61049
117902,101347.7773
117903,77493.56375
117904,129126.1384
117905,108871.3945
117906,115243.816
117907,109165.113
117908,53969.21623
117909,114353.4994
117910,80680.46719
117911,114673.9932
117912,77421.13508
117913,88296.10853
117914,88296.10853
117915,44462.94474
117916,50510.70058
117917,54384.69765
117918,51398.709
117919,43461.1528
117920,107278.6224
117921,114929.3645
117922,122044.2577
117923,122896.0374
117924,51360.62191
117925,107174.8218
117926,51318.87816
117927,114929.3645
117928,115243.816
117929,45061.77652
117930,110559.4079
117931,116695.578
117932,51799.16702
117933,121922.3522
117934,43492.04841
117935,123005.2201
117936,129021.5282
117937,54224.21591
117938,115029.553
117939,122668.3088
117940,52456.59734
117941,51993.53755
117942,114929.3645
117943,129617.4639
117944,107093.534
117945,122668.3088
117946,81071.11353
117947,109454.1722
117948,77493.56375
117949,107844.8371
117950,43531.04943
117951,52113.58629
117952,44387.4414
117953,122668.3088
117954,114929.3645
117955,51822.81153
117956,114453.1859
117957,114929.3645
117958,51669.17615
117959,84132.05576
117960,108852.0902
117961,122668.3088
117962,123005.2201
117963,51739.52645
117964,115029.553
117965,52073.27007
117966,115143.4409
117967,101227.8822
117968,114453.1859
117969,116072.0554
117970,51537.57114
117971,107376.3237
117972,77563.09889
117973,51757.5444
117974,51805.05782
117975,109042.6199
117976,52364.31862
117977,115664.7102
117978,109617.6103
117979,51318.87816
117980,122559.4252
117981,109219.5568
117982,101737.2911
117983,122668.3088
117984,50449.5274
117985,84326.27005
117986,122668.3088
117987,90743.15493
117988,51900.12689
117989,52882.8883
117990,115767.4684
117991,129850.0025
117992,43552.98085
117993,115029.553
117994,51831.0209
117995,94521.95278
117996,51599.08298
117997,107478.4479
117998,115664.7102
117999,84132.05576
118000,52461.79813
118001,52461.79813
118002,52595.24034
118003,122668.3088
118004,43581.19551
118005,53191.13552
118006,114353.4994
118007,109454.1722
118008,52444.61973
118009,90743.15493
118010,116486.0333
118011,123132.0991
118012,114353.4994
118013,51398.709
118014,129286.7503
118015,44637.42727
118016,88296.10853
118017,109165.113
118018,114929.3645
118019,44400.16921
118020,51599.29143
118021,51609.14232
118022,53744.28993
118023,91531.3723
118024,51456.91899
118025,52080.04612
118026,129126.1384
118027,107660.9443
118028,109617.6103
118029,77563.09889
118030,122559.4252
118031,114353.4994
118032,114353.4994
118033,107371.8412
118034,88092.75119
118035,114929.3645
118036,44526.96873
118037,122896.0374
118038,109740.7493
118039,100302.0062
118040,123005.2201
118041,84132.05576
118042,122896.0374
118043,116695.578
118044,122559.4252
118045,109042.6199
118046,122668.3088
118047,52901.21859
118048,85375.25326
118049,114453.1859
118050,44712.12801
118051,116591.9959
118052,88296.10853
118053,115029.553
118054,51635.54778
118055,109331.3548
118056,122896.0374
118057,122559.4252
118058,109450.9332
118059,85328.45388
118060,51668.7018
118061,115029.553
118062,51703.43262
118063,115160.1715
118064,129011.4273
118065,129223.2093
118066,51816.62511
118067,44524.09863
118068,52665.3079
118069,122668.3088
118070,84132.05576
118071,44412.38708
118072,43903.3179
118073,122559.4252
118074,51606.43946
118075,52438.98123
118076,122668.3088
118077,94431.50793
118078,115160.1715
118079,114929.3645
118080,122559.4252
118081,101005.8565
118082,51360.62191
118083,109042.6199
118084,123005.2201
118085,122559.4252
118086,129252.9977
118087,109740.7493
118088,128974.4281
118089,122559.4252
118090,43619.23831
118091,44309.1474
118092,88092.75119
118093,109647.6112
118094,88092.75119
118095,43619.23831
118096,43571.4339
118097,123005.2201
118098,51195.91008
118099,109126.5233
118100,128933.3081
118101,130371.3513
118102,114566.5031
118103,122668.3088
118104,51805.05782
118105,109328.1195
118106,122668.3088
118107,52893.45801
118108,44432.01241
118109,51886.00917
118110,114929.3645
118111,123005.2201
118112,115029.553
118113,114453.1859
118114,43472.02297
118115,122668.3088
118116,51510.66959
118117,85375.25326
118118,52444.61973
118119,52788.49028
118120,109521.3357
118121,84132.05576
118122,123005.2201
118123,114673.9932
118124,121387.8836
118125,52368.1544
118126,88092.75119
118127,52663.08572
118128,109310.2798
118129,129021.5282
118130,122559.4252
118131,123005.2201
118132,52595.24034
118133,51942.14223
118134,122896.0374
118135,84132.05576
118136,94521.95278
118137,109647.6112
118138,122559.4252
118139,52087.69074
118140,51482.37486
118141,114929.3645
118142,88092.75119
118143,129011.4273
118144,52490.4712
118145,129011.4273
118146,107268.2503
118147,51831.0209
118148,43605.70745
118149,122668.3088
118150,53079.7918
118151,115262.4815
118152,44311.94245
118153,122668.3088
118154,114566.5031
118155,122668.3088
118156,115029.553
118157,51641.04512
118158,122896.0374
118159,122559.4252
118160,51934.6847
118161,52661.98905
118162,114353.4994
118163,51907.19275
118164,107458.6109
118165,123615.4365
118166,90743.15493
118167,90743.15493
118168,122559.4252
118169,109454.1722
118170,43619.23831
118171,122559.4252
118172,122668.3088
118173,110828.2385
118174,43570.14791
118175,115664.7102
118176,102183.0216
118177,109331.3548
118178,43809.24297
118179,108837.9281
118180,52015.96606
118181,50099.23115
118182,52333.06149
118183,44854.7227
118184,44706.9765
118185,115029.553
118186,123005.2201
118187,114929.3645
118188,122559.4252
118189,50498.14235
118190,114574.1144
118191,52165.81265
118192,101091.7886
118193,44731.2223
118194,43585.34764
118195,43523.02182
118196,122559.4252
118197,50509.08734
118198,115243.816
118199,101091.7886
118200,107418.8348
118201,128310.9398
118202,122559.4252
118203,43596.64328
118204,122668.3088
118205,109454.1722
118206,114453.1859
118207,80752.86194
118208,50821.6198
118209,109740.7493
118210,114453.1859
118211,122559.4252
118212,51565.05752
118213,80660.9177
118214,77544.30476
118215,106903.8201
118216,123005.2201
118217,53681.32196
118218,43875.23438
118219,115029.553
118220,114353.4994
118221,109331.3548
118222,43568.16226
118223,123005.2201
118224,128763.0538
118225,88351.6842
118226,122559.4252
118227,44706.9765
118228,123005.2201
118229,109042.6199
118230,43767.98379
118231,43818.12906
118232,43544.57798
118233,52356.48493
118234,109696.3522
118235,53244.52274
118236,51727.03431
118237,122668.3088
118238,52669.47662
118239,52295.40476
118240,84379.34701
118241,115029.553
118242,107928.5745
118243,122668.3088
118244,43751.56949
118245,50176.72877
118246,114453.1859
118247,50410.18749
118248,52976.68394
118249,90743.15493
118250,77576.25846
118251,122668.3088
118252,89672.5283
118253,84132.05576
118254,107468.0565
118255,115029.553
118256,114353.4994
118257,44359.68511
118258,122559.4252
118259,51867.44008
118260,44693.60549
118261,51589.66162
118262,43664.8989
118263,52170.09059
118264,114353.4994
118265,122668.3088
118266,51936.58477
118267,122668.3088
118268,44705.2385
118269,51678.2106
118270,109454.1722
118271,52820.84721
118272,43599.17519
118273,94521.95278
118274,115029.553
118275,44594.0462
118276,51318.87816
118277,43604.29702
118278,88092.75119
118279,122668.3088
118280,52188.07252
118281,116169.6418
118282,52360.55209
118283,115029.553
118284,52842.36034
118285,116693.7522
118286,115029.553
118287,51373.92395
118288,123005.2201
118289,122668.3088
118290,51447.16432
118291,51772.2781
118292,109506.9161
118293,109165.113
118294,121365.307
118295,114453.1859
118296,123005.2201
118297,122668.3088
118298,43758.88588
118299,116695.578
118300,114453.1859
118301,90743.15493
118302,51725.73598
118303,50235.0051
118304,109740.7493
118305,44789.27959
118306,122668.3088
118307,44420.22067
118308,123005.2201
118309,88296.10853
118310,122668.3088
118311,43448.50537
118312,109042.6199
118313,51240.30074
118314,43591.50513
118315,53613.57442
118316,107552.2868
118317,53828.86019
118318,102003.6636
118319,122559.4252
118320,114929.3645
118321,107752.6221
118322,51398.709
118323,115029.553
118324,44592.61075
118325,77868.77943
118326,114673.9932
118327,122559.4252
118328,44555.07034
118329,84132.05576
118330,122896.0374
118331,109994.7685
118332,101256.3558
118333,52307.18924
118334,52423.20195
118335,43546.57976
118336,114929.3645
118337,107644.3303
118338,102183.0216
118339,110828.2385
118340,122559.4252
118341,122668.3088
118342,129850.0025
118343,53427.65314
118344,122668.3088
118345,51769.16489
118346,129617.4639
118347,115029.553
118348,115029.553
118349,77563.09889
118350,52595.24034
118351,50099.23115
118352,129357.7956
118353,109331.3548
118354,107186.8916
118355,100739.8723
118356,122559.4252
118357,77474.78647
118358,122668.3088
118359,52461.79813
118360,94431.50793
118361,44697.76658
118362,51599.29143
118363,115767.4684
118364,53549.59242
118365,109454.1722
118366,116591.9959
118367,107186.8916
118368,89758.46688
118369,88092.75119
118370,109328.1195
118371,115029.553
118372,114929.3645
118373,107268.2503
118374,122559.4252
118375,51930.8
118376,51510.66959
118377,116695.578
118378,52037.71138
118379,114929.3645
118380,123005.2201
118381,110552.0633
118382,88296.10853
118383,122668.3088
118384,122559.4252
118385,115243.816
118386,114453.1859
118387,51805.05782
118388,114929.3645
118389,51447.16432
118390,109740.7493
118391,52631.77964
118392,93015.25664
118393,108490.9823
118394,110636.8477
118395,109617.6103
118396,122896.0374
118397,109617.6103
118398,115151.0905
118399,109165.113
118400,92926.2535
118401,53046.79027
118402,77493.56375
118403,52749.72173
118404,109960.9568
118405,107682.4294
118406,107453.6408
118407,107759.7807
118408,51877.26281
118409,88092.75119
118410,122896.0374
118411,122668.3088
118412,126571.1467
118413,52080.04612
118414,128702.411
118415,122668.3088
118416,123005.2201
118417,116591.9959
118418,51957.8074
118419,122668.3088
118420,77563.09889
118421,130431.941
118422,122668.3088
118423,52879.22793
118424,101091.7886
118425,109219.5568
118426,115151.0905
118427,50498.14235
118428,52595.24034
118429,90743.15493
118430,122668.3088
118431,122896.0374
118432,52015.2735
118433,51652.32407
118434,43675.14993
118435,52396.20048
118436,52717.63174
118437,115029.553
118438,115664.7102
118439,110559.4079
118440,129021.5282
118441,122896.0374
118442,77563.09889
118443,80680.46719
118444,52577.01607
118445,44483.64167
118446,51942.14223
118447,88351.6842
118448,51652.32407
118449,122668.3088
118450,53045.79947
118451,44758.83683
118452,88555.63927
118453,44689.43376
118454,52473.19084
118455,109042.6199
118456,121139.6628
118457,122559.4252
118458,43637.71943
118459,114353.4994
118460,122896.0374
118461,122559.4252
118462,51505.97516
118463,51742.00107
118464,51675.12272
118465,114566.5031
118466,104987.8144
118467,52814.2544
118468,122668.3088
118469,115151.0905
118470,122668.3088
118471,52087.69074
118472,52595.24034
118473,44723.00456
118474,43713.54783
118475,114453.1859
118476,107752.6221
118477,52134.44606
118478,114353.4994
118479,122559.4252
118480,129252.9977
118481,44739.98118
118482,43758.12458
118483,129296.8727
118484,123005.2201
118485,122896.0374
118486,118951.301
118487,51087.37196
118488,114673.9932
118489,51652.32407
118490,52088.73195
118491,44721.24484
118492,52167.9204
118493,114453.1859
118494,77645.86781
118495,99906.8845
118496,52669.39348
118497,115151.0905
118498,128532.4617
118499,44955.66777
118500,51607.90886
118501,122896.0374
118502,107552.2868
118503,52167.16779
118504,115029.553
118505,52088.9685
118506,116169.6418
118507,122668.3088
118508,94521.95278
118509,123005.2201
118510,122668.3088
118511,115029.553
118512,114453.1859
118513,51856.3175
118514,109165.113
118515,100043.4876
118516,122668.3088
118517,106995.3086
118518,122668.3088
118519,51770.34226
118520,123005.2201
118521,110629.2295
118522,43599.17519
118523,50288.80634
118524,109740.7493
118525,77493.56375
118526,122559.4252
118527,109331.3548
118528,43387.12504
118529,52766.38167
118530,114929.3645
118531,51757.73421
118532,109454.1722
118533,52203.58782
118534,109042.6199
118535,123005.2201
118536,122668.3088
118537,122896.0374
118538,44523.13895
118539,107946.0207
118540,44650.28965
118541,114929.3645
118542,129223.2093
118543,101623.1423
118544,77645.86781
118545,109331.3548
118546,109422.9977
118547,114929.3645
118548,114453.1859
118549,52423.20195
118550,43799.57153
118551,44846.44407
118552,109219.5568
118553,123005.2201
118554,116591.9959
118555,114353.4994
118556,109219.5568
118557,122559.4252
118558,114574.1144
118559,114453.1859
118560,115029.553
118561,107372.1414
118562,81143.85881
118563,88555.63927
118564,43701.93199
118565,110173.0976
118566,115816.1714
118567,122668.3088
118568,122559.4252
118569,122044.2577
118570,115559.5903
118571,43590.74253
118572,109331.3548
118573,123005.2201
118574,88296.10853
118575,51318.87816
118576,51629.53767
118577,116083.4124
118578,51982.5212
118579,115029.553
118580,44570.7019
118581,50340.74851
118582,43865.3201
118583,122559.4252
118584,109454.1722
118585,109740.7493
118586,107186.8916
118587,115767.4684
118588,114453.1859
118589,109740.7493
118590,54369.77654
118591,122559.4252
118592,114673.9932
118593,77544.30476
118594,114453.1859
118595,100384.7225
118596,88351.6842
118597,114929.3645
118598,51921.40917
118599,114453.1859
118600,128933.3081
118601,122896.0374
118602,122668.3088
118603,77474.78647
118604,129021.5282
118605,44645.13049
118606,84132.05576
118607,51248.35194
118608,80680.46719
118609,109042.6199
118610,110346.5233
118611,43865.3201
118612,117205.0098
118613,115151.0905
118614,44524.09863
118615,44560.89117
118616,109454.1722
118617,77563.09889
118618,99900.38339
118619,52037.48512
118620,109331.3548
118621,44112.03346
118622,84132.05576
118623,122896.0374
118624,90842.0276
118625,122668.3088
118626,115029.553
118627,44637.42727
118628,52095.52252
118629,122896.0374
118630,122668.3088
118631,122896.0374
118632,107372.1414
118633,105311.5899
118634,114673.9932
118635,43472.02297
118636,123005.2201
118637,52223.3412
118638,52597.73702
118639,44605.67581
118640,115251.4723
118641,115664.7102
118642,51877.52345
118643,100475.3569
118644,123005.2201
118645,115243.816
118646,100821.6358
118647,88092.75119
118648,88296.10853
118649,114353.4994
118650,122896.0374
118651,43541.15636
118652,122559.4252
118653,123005.2201
118654,122896.0374
118655,116695.578
118656,106995.3086
118657,44706.9765
118658,52405.33296
118659,100662.5102
118660,109524.5768
118661,123005.2201
118662,123005.2201
118663,115143.4409
118664,122668.3088
118665,43924.52084
118666,121387.8836
118667,114353.4994
118668,123005.2201
118669,109165.113
118670,51447.16432
118671,106810.709
118672,109165.113
118673,116186.5426
118674,107458.6109
118675,77493.56375
118676,52582.4501
118677,94431.50793
118678,122668.3088
118679,115143.4409
118680,51907.19275
118681,122896.0374
118682,108837.9281
118683,128869.9408
118684,114929.3645
118685,43605.70745
118686,128974.4281
118687,107552.2868
118688,102450.561
118689,115029.553
118690,43559.6044
118691,94521.95278
118692,114453.1859
118693,109040.6581
118694,51571.52841
118695,88092.75119
118696,122668.3088
118697,122559.4252
118698,51743.2328
118699,85375.25326
118700,51768.01931
118701,84132.05576
118702,122668.3088
118703,44416.53182
118704,52537.03996
118705,84326.27005
118706,50472.29269
118707,51652.32407
118708,52609.46027
118709,114353.4994
118710,44637.42727
118711,128551.1986
118712,121750.7291
118713,52444.61973
118714,122668.3088
118715,88351.6842
118716,52136.5024
118717,109165.113
118718,107738.1682
118719,122668.3088
118720,122559.4252
118721,122896.0374
118722,107946.0207
118723,53045.79947
118724,114453.1859
118725,109450.9332
118726,122896.0374
118727,122668.3088
118728,51907.19275
118729,122559.4252
118730,114453.1859
118731,52398.71809
118732,122668.3088
118733,43761.62894
118734,114353.4994
118735,122559.4252
118736,52668.95346
118737,45173.7448
118738,84132.05576
118739,43818.12906
118740,81143.85881
118741,43490.44172
118742,114666.3753
118743,114353.4994
118744,52231.96216
118745,51398.709
118746,122896.0374
118747,107579.2878
118748,44606.84259
118749,122559.4252
118750,50264.2763
118751,101085.6108
118752,88092.75119
118753,114353.4994
118754,109696.3522
118755,52473.19084
118756,107278.6224
118757,51570.28238
118758,50821.6198
118759,109023.4365
118760,51841.35945
118761,115143.4409
118762,85328.45388
118763,44784.84255
118764,123005.2201
118765,108675.8993
118766,114353.4994
118767,51248.35194
118768,109617.6103
118769,122559.4252
118770,50377.65161
118771,52255.70014
118772,44439.59724
118773,114929.3645
118774,115251.4723
118775,126126.8333
118776,122559.4252
118777,107644.3303
118778,101703.1426
118779,115029.553
118780,43870.28983
118781,109331.3548
118782,52147.76801
118783,122559.4252
118784,51768.01931
118785,114929.3645
118786,122559.4252
118787,52163.49122
118788,122668.3088
118789,115029.553
118790,115029.553
118791,52164.01826
118792,114453.1859
118793,50086.55879
118794,52063.84314
118795,44662.89332
118796,121100.4125
118797,43964.65799
118798,52844.22171
118799,114929.3645
118800,107738.1682
118801,107393.6806
118802,122559.4252
118803,101347.7773
118804,51478.50536
118805,122120.5165
118806,114453.1859
118807,115160.1715
118808,43761.62894
118809,122559.4252
118810,122896.0374
118811,122559.4252
118812,51725.73598
118813,93066.27194
118814,115029.553
118815,122668.3088
118816,52749.72173
118817,122896.0374
118818,52444.61973
118819,115029.553
118820,93015.25664
118821,114353.4994
118822,122668.3088
118823,52505.24546
118824,43624.18284
118825,43510.47564
118826,51993.53755
118827,85375.25326
118828,44619.91183
118829,128007.0735
118830,51805.05782
118831,122896.0374
118832,51601.94313
118833,53776.11659
118834,115969.0268
118835,51839.67703
118836,43885.32227
118837,118033.9364
118838,122668.3088
118839,115029.553
118840,52042.18207
118841,88092.75119
118842,115029.553
118843,115029.553
118844,51678.2106
118845,52901.21859
118846,122559.4252
118847,88296.10853
118848,114353.4994
118849,77544.30476
118850,122668.3088
118851,52015.96606
118852,52954.19334
118853,52096.49736
118854,122555.0367
118855,52964.57786
118856,88092.75119
118857,84326.27005
118858,102183.0216
118859,52037.48512
118860,122668.3088
118861,43865.3201
118862,52307.29284
118863,80733.29491
118864,107088.5807
118865,122668.3088
